datadate,itime_m,index_level_iday,date_alt,hour,min
16jan2020,01jan1960 15:40:00,.9422016,"20200116",15,40
16jan2020,01jan1960 15:50:00,.9417228,"20200116",15,50
16jan2020,01jan1960 16:00:00,.9408984,"20200116",16,0
17jan2020,01jan1960 09:30:00,.9386498,"20200116",9,30
17jan2020,01jan1960 09:40:00,.9429863,"20200116",9,40
17jan2020,01jan1960 09:50:00,.9436097,"20200116",9,50
17jan2020,01jan1960 10:00:00,.9395763,"20200116",10,0
17jan2020,01jan1960 10:10:00,.9410239,"20200116",10,10
17jan2020,01jan1960 10:20:00,.9426619,"20200116",10,20
17jan2020,01jan1960 10:30:00,.942195,"20200116",10,30
17jan2020,01jan1960 10:40:00,.9411665,"20200116",10,40
17jan2020,01jan1960 10:50:00,.9403077,"20200116",10,50
17jan2020,01jan1960 11:00:00,.9414042,"20200116",11,0
17jan2020,01jan1960 11:10:00,.941862,"20200116",11,10
17jan2020,01jan1960 11:20:00,.9414018,"20200116",11,20
17jan2020,01jan1960 11:30:00,.9410103,"20200116",11,30
17jan2020,01jan1960 11:40:00,.9411959,"20200116",11,40
17jan2020,01jan1960 11:50:00,.9429881,"20200116",11,50
17jan2020,01jan1960 12:00:00,.9428076,"20200116",12,0
17jan2020,01jan1960 12:10:00,.9440131,"20200116",12,10
17jan2020,01jan1960 12:20:00,.9428661,"20200116",12,20
17jan2020,01jan1960 12:30:00,.9419331,"20200116",12,30
17jan2020,01jan1960 12:40:00,.9419976,"20200116",12,40
17jan2020,01jan1960 12:50:00,.9414067,"20200116",12,50
17jan2020,01jan1960 13:00:00,.9430858,"20200116",13,0
17jan2020,01jan1960 13:10:00,.943004,"20200116",13,10
17jan2020,01jan1960 13:20:00,.9427075,"20200116",13,20
17jan2020,01jan1960 13:30:00,.9423434,"20200116",13,30
17jan2020,01jan1960 13:40:00,.9429371,"20200116",13,40
17jan2020,01jan1960 13:50:00,.9419801,"20200116",13,50
17jan2020,01jan1960 14:00:00,.9416323,"20200116",14,0
17jan2020,01jan1960 14:10:00,.9412037,"20200116",14,10
17jan2020,01jan1960 14:20:00,.9412114,"20200116",14,20
17jan2020,01jan1960 14:30:00,.9406999,"20200116",14,30
17jan2020,01jan1960 14:40:00,.941765,"20200116",14,40
17jan2020,01jan1960 14:50:00,.9418971,"20200116",14,50
17jan2020,01jan1960 15:00:00,.9418779,"20200116",15,0
17jan2020,01jan1960 15:10:00,.9414014,"20200116",15,10
17jan2020,01jan1960 15:20:00,.9412628,"20200116",15,20
17jan2020,01jan1960 15:30:00,.9411542,"20200116",15,30
17jan2020,01jan1960 15:40:00,.940522,"20200116",15,40
17jan2020,01jan1960 15:50:00,.9399553,"20200116",15,50
17jan2020,01jan1960 16:00:00,.9396009,"20200116",16,0
21jan2020,01jan1960 09:30:00,.9369008,"20200120",9,30
21jan2020,01jan1960 09:40:00,.9322346,"20200120",9,40
21jan2020,01jan1960 09:50:00,.9311638,"20200120",9,50
21jan2020,01jan1960 10:00:00,.9322534,"20200120",10,0
21jan2020,01jan1960 10:10:00,.9285522,"20200120",10,10
21jan2020,01jan1960 10:20:00,.927729,"20200120",10,20
21jan2020,01jan1960 10:30:00,.9273828,"20200120",10,30
21jan2020,01jan1960 10:40:00,.9273109,"20200120",10,40
21jan2020,01jan1960 10:50:00,.9264553,"20200120",10,50
21jan2020,01jan1960 11:00:00,.92799,"20200120",11,0
21jan2020,01jan1960 11:10:00,.9283056,"20200120",11,10
21jan2020,01jan1960 11:20:00,.9256352,"20200120",11,20
21jan2020,01jan1960 11:30:00,.923762,"20200120",11,30
21jan2020,01jan1960 11:40:00,.9241315,"20200120",11,40
21jan2020,01jan1960 11:50:00,.926709,"20200120",11,50
21jan2020,01jan1960 12:00:00,.9276124,"20200120",12,0
21jan2020,01jan1960 12:10:00,.9275723,"20200120",12,10
21jan2020,01jan1960 12:20:00,.9277266,"20200120",12,20
21jan2020,01jan1960 12:30:00,.9273342,"20200120",12,30
21jan2020,01jan1960 12:40:00,.9280219,"20200120",12,40
21jan2020,01jan1960 12:50:00,.9296282,"20200120",12,50
21jan2020,01jan1960 13:00:00,.9293462,"20200120",13,0
21jan2020,01jan1960 13:10:00,.9288437,"20200120",13,10
21jan2020,01jan1960 13:20:00,.9290874,"20200120",13,20
21jan2020,01jan1960 13:30:00,.9259203,"20200120",13,30
21jan2020,01jan1960 13:40:00,.926636,"20200120",13,40
21jan2020,01jan1960 13:50:00,.9272937,"20200120",13,50
21jan2020,01jan1960 14:00:00,.9272715,"20200120",14,0
21jan2020,01jan1960 14:10:00,.9280196,"20200120",14,10
21jan2020,01jan1960 14:20:00,.9293362,"20200120",14,20
21jan2020,01jan1960 14:30:00,.9295716,"20200120",14,30
21jan2020,01jan1960 14:40:00,.930444,"20200120",14,40
21jan2020,01jan1960 14:50:00,.9306075,"20200120",14,50
21jan2020,01jan1960 15:00:00,.9308699,"20200120",15,0
21jan2020,01jan1960 15:10:00,.9303322,"20200120",15,10
21jan2020,01jan1960 15:20:00,.9308169,"20200120",15,20
21jan2020,01jan1960 15:30:00,.9304957,"20200120",15,30
21jan2020,01jan1960 15:40:00,.9304605,"20200120",15,40
21jan2020,01jan1960 15:50:00,.9302159,"20200120",15,50
21jan2020,01jan1960 16:00:00,.9298646,"20200120",16,0
22jan2020,01jan1960 09:30:00,.9298297,"20200122",9,30
22jan2020,01jan1960 09:40:00,.9271207,"20200122",9,40
22jan2020,01jan1960 09:50:00,.9284995,"20200122",9,50
22jan2020,01jan1960 10:00:00,.9287859,"20200122",10,0
22jan2020,01jan1960 10:10:00,.9299926,"20200122",10,10
22jan2020,01jan1960 10:20:00,.928017,"20200122",10,20
22jan2020,01jan1960 10:30:00,.9267319,"20200122",10,30
22jan2020,01jan1960 10:40:00,.9281,"20200122",10,40
22jan2020,01jan1960 10:50:00,.9278572,"20200122",10,50
22jan2020,01jan1960 11:00:00,.9270755,"20200122",11,0
22jan2020,01jan1960 11:10:00,.9289451,"20200122",11,10
22jan2020,01jan1960 11:20:00,.929463,"20200122",11,20
22jan2020,01jan1960 11:30:00,.9309556,"20200122",11,30
22jan2020,01jan1960 11:40:00,.9303151,"20200122",11,40
22jan2020,01jan1960 11:50:00,.9319275,"20200122",11,50
22jan2020,01jan1960 12:00:00,.9319331,"20200122",12,0
22jan2020,01jan1960 12:10:00,.9314607,"20200122",12,10
22jan2020,01jan1960 12:20:00,.9322329,"20200122",12,20
22jan2020,01jan1960 12:30:00,.9326717,"20200122",12,30
22jan2020,01jan1960 12:40:00,.9322124,"20200122",12,40
22jan2020,01jan1960 12:50:00,.9320912,"20200122",12,50
22jan2020,01jan1960 13:00:00,.9315693,"20200122",13,0
22jan2020,01jan1960 13:10:00,.9311816,"20200122",13,10
22jan2020,01jan1960 13:20:00,.9318553,"20200122",13,20
22jan2020,01jan1960 13:30:00,.9311618,"20200122",13,30
22jan2020,01jan1960 13:40:00,.9311779,"20200122",13,40
22jan2020,01jan1960 13:50:00,.9309002,"20200122",13,50
22jan2020,01jan1960 14:00:00,.9309919,"20200122",14,0
22jan2020,01jan1960 14:10:00,.9309676,"20200122",14,10
22jan2020,01jan1960 14:20:00,.9311007,"20200122",14,20
22jan2020,01jan1960 14:30:00,.9303247,"20200122",14,30
22jan2020,01jan1960 14:40:00,.929971,"20200122",14,40
22jan2020,01jan1960 14:50:00,.9291621,"20200122",14,50
22jan2020,01jan1960 15:00:00,.9281433,"20200122",15,0
22jan2020,01jan1960 15:10:00,.9289683,"20200122",15,10
22jan2020,01jan1960 15:20:00,.9285184,"20200122",15,20
22jan2020,01jan1960 15:30:00,.9296964,"20200122",15,30
22jan2020,01jan1960 15:40:00,.9280561,"20200122",15,40
22jan2020,01jan1960 15:50:00,.9282449,"20200122",15,50
22jan2020,01jan1960 16:00:00,.929449,"20200122",16,0
23jan2020,01jan1960 09:30:00,.9223111,"20200124",9,30
23jan2020,01jan1960 09:40:00,.9130455,"20200124",9,40
23jan2020,01jan1960 09:50:00,.9188776,"20200124",9,50
23jan2020,01jan1960 10:00:00,.9210103,"20200124",10,0
23jan2020,01jan1960 10:10:00,.920123,"20200124",10,10
23jan2020,01jan1960 10:20:00,.9218099,"20200124",10,20
23jan2020,01jan1960 10:30:00,.9223058,"20200124",10,30
23jan2020,01jan1960 10:40:00,.9255469,"20200124",10,40
23jan2020,01jan1960 10:50:00,.9233698,"20200124",10,50
23jan2020,01jan1960 11:00:00,.9239299,"20200124",11,0
23jan2020,01jan1960 11:10:00,.9246697,"20200124",11,10
23jan2020,01jan1960 11:20:00,.921955,"20200124",11,20
23jan2020,01jan1960 11:30:00,.9231747,"20200124",11,30
23jan2020,01jan1960 11:40:00,.92332,"20200124",11,40
23jan2020,01jan1960 11:50:00,.9235637,"20200124",11,50
23jan2020,01jan1960 12:00:00,.9229975,"20200124",12,0
23jan2020,01jan1960 12:10:00,.9228284,"20200124",12,10
23jan2020,01jan1960 12:20:00,.923699,"20200124",12,20
23jan2020,01jan1960 12:30:00,.922913,"20200124",12,30
23jan2020,01jan1960 12:40:00,.9234015,"20200124",12,40
23jan2020,01jan1960 12:50:00,.9231429,"20200124",12,50
23jan2020,01jan1960 13:00:00,.9245319,"20200124",13,0
23jan2020,01jan1960 13:10:00,.9255432,"20200124",13,10
23jan2020,01jan1960 13:20:00,.9251828,"20200124",13,20
23jan2020,01jan1960 13:30:00,.9266265,"20200124",13,30
23jan2020,01jan1960 13:40:00,.9269389,"20200124",13,40
23jan2020,01jan1960 13:50:00,.926778,"20200124",13,50
23jan2020,01jan1960 14:00:00,.9275352,"20200124",14,0
23jan2020,01jan1960 14:10:00,.9281549,"20200124",14,10
23jan2020,01jan1960 14:20:00,.9283447,"20200124",14,20
23jan2020,01jan1960 14:30:00,.9296342,"20200124",14,30
23jan2020,01jan1960 14:40:00,.9292836,"20200124",14,40
23jan2020,01jan1960 14:50:00,.929408,"20200124",14,50
23jan2020,01jan1960 15:00:00,.929878,"20200124",15,0
23jan2020,01jan1960 15:10:00,.9298658,"20200124",15,10
23jan2020,01jan1960 15:20:00,.9302683,"20200124",15,20
23jan2020,01jan1960 15:30:00,.9310859,"20200124",15,30
23jan2020,01jan1960 15:40:00,.9302722,"20200124",15,40
23jan2020,01jan1960 15:50:00,.9300783,"20200124",15,50
23jan2020,01jan1960 16:00:00,.9295976,"20200124",16,0
24jan2020,01jan1960 09:30:00,.9246077,"20200124",9,30
24jan2020,01jan1960 09:40:00,.9125136,"20200124",9,40
24jan2020,01jan1960 09:50:00,.9135134,"20200124",9,50
24jan2020,01jan1960 10:00:00,.9145398,"20200124",10,0
24jan2020,01jan1960 10:10:00,.9148332,"20200124",10,10
24jan2020,01jan1960 10:20:00,.9144813,"20200124",10,20
24jan2020,01jan1960 10:30:00,.9132305,"20200124",10,30
24jan2020,01jan1960 10:40:00,.9134311,"20200124",10,40
24jan2020,01jan1960 10:50:00,.9111522,"20200124",10,50
24jan2020,01jan1960 11:00:00,.9126494,"20200124",11,0
24jan2020,01jan1960 11:10:00,.9116321,"20200124",11,10
24jan2020,01jan1960 11:20:00,.9114951,"20200124",11,20
24jan2020,01jan1960 11:30:00,.9112387,"20200124",11,30
24jan2020,01jan1960 11:40:00,.9119903,"20200124",11,40
24jan2020,01jan1960 11:50:00,.9116002,"20200124",11,50
24jan2020,01jan1960 12:00:00,.9127079,"20200124",12,0
24jan2020,01jan1960 12:10:00,.9128869,"20200124",12,10
24jan2020,01jan1960 12:20:00,.914259,"20200124",12,20
24jan2020,01jan1960 12:30:00,.9144604,"20200124",12,30
24jan2020,01jan1960 12:40:00,.9146477,"20200124",12,40
24jan2020,01jan1960 12:50:00,.9137799,"20200124",12,50
24jan2020,01jan1960 13:00:00,.9132398,"20200124",13,0
24jan2020,01jan1960 13:10:00,.913753,"20200124",13,10
24jan2020,01jan1960 13:20:00,.9140767,"20200124",13,20
24jan2020,01jan1960 13:30:00,.9135882,"20200124",13,30
24jan2020,01jan1960 13:40:00,.9138079,"20200124",13,40
24jan2020,01jan1960 13:50:00,.9139563,"20200124",13,50
24jan2020,01jan1960 14:00:00,.9135321,"20200124",14,0
24jan2020,01jan1960 14:10:00,.9146927,"20200124",14,10
24jan2020,01jan1960 14:20:00,.9153642,"20200124",14,20
24jan2020,01jan1960 14:30:00,.915109,"20200124",14,30
24jan2020,01jan1960 14:40:00,.9144845,"20200124",14,40
24jan2020,01jan1960 14:50:00,.9128656,"20200124",14,50
24jan2020,01jan1960 15:00:00,.9153943,"20200124",15,0
24jan2020,01jan1960 15:10:00,.9172193,"20200124",15,10
24jan2020,01jan1960 15:20:00,.917048,"20200124",15,20
24jan2020,01jan1960 15:30:00,.9177415,"20200124",15,30
24jan2020,01jan1960 15:40:00,.9181918,"20200124",15,40
24jan2020,01jan1960 15:50:00,.9183426,"20200124",15,50
24jan2020,01jan1960 16:00:00,.9187897,"20200124",16,0
27jan2020,01jan1960 09:30:00,.9167086,"20200128",9,30
27jan2020,01jan1960 09:40:00,.9151903,"20200128",9,40
27jan2020,01jan1960 09:50:00,.9176666,"20200128",9,50
27jan2020,01jan1960 10:00:00,.9165117,"20200128",10,0
27jan2020,01jan1960 10:10:00,.9162893,"20200128",10,10
27jan2020,01jan1960 10:20:00,.9175048,"20200128",10,20
27jan2020,01jan1960 10:30:00,.9185513,"20200128",10,30
27jan2020,01jan1960 10:40:00,.9180428,"20200128",10,40
27jan2020,01jan1960 10:50:00,.9176168,"20200128",10,50
27jan2020,01jan1960 11:00:00,.9173153,"20200128",11,0
27jan2020,01jan1960 11:10:00,.9174431,"20200128",11,10
27jan2020,01jan1960 11:20:00,.9174356,"20200128",11,20
27jan2020,01jan1960 11:30:00,.9175794,"20200128",11,30
27jan2020,01jan1960 11:40:00,.9180461,"20200128",11,40
27jan2020,01jan1960 11:50:00,.9186764,"20200128",11,50
27jan2020,01jan1960 12:00:00,.9198292,"20200128",12,0
27jan2020,01jan1960 12:10:00,.920338,"20200128",12,10
27jan2020,01jan1960 12:20:00,.9186445,"20200128",12,20
27jan2020,01jan1960 12:30:00,.9180402,"20200128",12,30
27jan2020,01jan1960 12:40:00,.9179282,"20200128",12,40
27jan2020,01jan1960 12:50:00,.9177128,"20200128",12,50
27jan2020,01jan1960 13:00:00,.9185923,"20200128",13,0
27jan2020,01jan1960 13:10:00,.9199274,"20200128",13,10
27jan2020,01jan1960 13:20:00,.9186594,"20200128",13,20
27jan2020,01jan1960 13:30:00,.919277,"20200128",13,30
27jan2020,01jan1960 13:40:00,.9190236,"20200128",13,40
27jan2020,01jan1960 13:50:00,.9189777,"20200128",13,50
27jan2020,01jan1960 14:00:00,.9181858,"20200128",14,0
27jan2020,01jan1960 14:10:00,.9192348,"20200128",14,10
27jan2020,01jan1960 14:20:00,.9190471,"20200128",14,20
27jan2020,01jan1960 14:30:00,.9183117,"20200128",14,30
27jan2020,01jan1960 14:40:00,.9180554,"20200128",14,40
27jan2020,01jan1960 14:50:00,.9193367,"20200128",14,50
27jan2020,01jan1960 15:00:00,.9196064,"20200128",15,0
27jan2020,01jan1960 15:10:00,.9192805,"20200128",15,10
27jan2020,01jan1960 15:20:00,.9194844,"20200128",15,20
27jan2020,01jan1960 15:30:00,.9194921,"20200128",15,30
27jan2020,01jan1960 15:40:00,.9194238,"20200128",15,40
27jan2020,01jan1960 15:50:00,.919075,"20200128",15,50
27jan2020,01jan1960 16:00:00,.917594,"20200128",16,0
28jan2020,01jan1960 09:30:00,.9198944,"20200128",9,30
28jan2020,01jan1960 09:40:00,.9210058,"20200128",9,40
28jan2020,01jan1960 09:50:00,.9144925,"20200128",9,50
28jan2020,01jan1960 10:00:00,.9159139,"20200128",10,0
28jan2020,01jan1960 10:10:00,.9163241,"20200128",10,10
28jan2020,01jan1960 10:20:00,.9178035,"20200128",10,20
28jan2020,01jan1960 10:30:00,.91664,"20200128",10,30
28jan2020,01jan1960 10:40:00,.9149067,"20200128",10,40
28jan2020,01jan1960 10:50:00,.9146506,"20200128",10,50
28jan2020,01jan1960 11:00:00,.9136435,"20200128",11,0
28jan2020,01jan1960 11:10:00,.9116669,"20200128",11,10
28jan2020,01jan1960 11:20:00,.9098651,"20200128",11,20
28jan2020,01jan1960 11:30:00,.9106855,"20200128",11,30
28jan2020,01jan1960 11:40:00,.9098843,"20200128",11,40
28jan2020,01jan1960 11:50:00,.9087658,"20200128",11,50
28jan2020,01jan1960 12:00:00,.909918,"20200128",12,0
28jan2020,01jan1960 12:10:00,.9102049,"20200128",12,10
28jan2020,01jan1960 12:20:00,.9087611,"20200128",12,20
28jan2020,01jan1960 12:30:00,.9094458,"20200128",12,30
28jan2020,01jan1960 12:40:00,.9093739,"20200128",12,40
28jan2020,01jan1960 12:50:00,.9111245,"20200128",12,50
28jan2020,01jan1960 13:00:00,.9121273,"20200128",13,0
28jan2020,01jan1960 13:10:00,.9117397,"20200128",13,10
28jan2020,01jan1960 13:20:00,.9110811,"20200128",13,20
28jan2020,01jan1960 13:30:00,.9123396,"20200128",13,30
28jan2020,01jan1960 13:40:00,.9122739,"20200128",13,40
28jan2020,01jan1960 13:50:00,.9112076,"20200128",13,50
28jan2020,01jan1960 14:00:00,.9119822,"20200128",14,0
28jan2020,01jan1960 14:10:00,.9109659,"20200128",14,10
28jan2020,01jan1960 14:20:00,.9116917,"20200128",14,20
28jan2020,01jan1960 14:30:00,.9119075,"20200128",14,30
28jan2020,01jan1960 14:40:00,.9118379,"20200128",14,40
28jan2020,01jan1960 14:50:00,.9114525,"20200128",14,50
28jan2020,01jan1960 15:00:00,.9113795,"20200128",15,0
28jan2020,01jan1960 15:10:00,.910964,"20200128",15,10
28jan2020,01jan1960 15:20:00,.9106714,"20200128",15,20
28jan2020,01jan1960 15:30:00,.9108576,"20200128",15,30
28jan2020,01jan1960 15:40:00,.9113395,"20200128",15,40
28jan2020,01jan1960 15:50:00,.9105759,"20200128",15,50
28jan2020,01jan1960 16:00:00,.9114317,"20200128",16,0
29jan2020,01jan1960 09:30:00,.9066901,"20200128",9,30
29jan2020,01jan1960 09:40:00,.9114401,"20200128",9,40
29jan2020,01jan1960 09:50:00,.9123846,"20200128",9,50
29jan2020,01jan1960 10:00:00,.9097801,"20200128",10,0
29jan2020,01jan1960 10:10:00,.9106852,"20200128",10,10
29jan2020,01jan1960 10:20:00,.9100928,"20200128",10,20
29jan2020,01jan1960 10:30:00,.90975,"20200128",10,30
29jan2020,01jan1960 10:40:00,.9080604,"20200128",10,40
29jan2020,01jan1960 10:50:00,.9063392,"20200128",10,50
29jan2020,01jan1960 11:00:00,.9068136,"20200128",11,0
29jan2020,01jan1960 11:10:00,.9068437,"20200128",11,10
29jan2020,01jan1960 11:20:00,.9064235,"20200128",11,20
29jan2020,01jan1960 11:30:00,.9061363,"20200128",11,30
29jan2020,01jan1960 11:40:00,.9053714,"20200128",11,40
29jan2020,01jan1960 11:50:00,.904007,"20200128",11,50
29jan2020,01jan1960 12:00:00,.9043427,"20200128",12,0
29jan2020,01jan1960 12:10:00,.9022748,"20200128",12,10
29jan2020,01jan1960 12:20:00,.9023878,"20200128",12,20
29jan2020,01jan1960 12:30:00,.9021927,"20200128",12,30
29jan2020,01jan1960 12:40:00,.9012129,"20200128",12,40
29jan2020,01jan1960 12:50:00,.9007318,"20200128",12,50
29jan2020,01jan1960 13:00:00,.9013043,"20200128",13,0
29jan2020,01jan1960 13:10:00,.9020265,"20200128",13,10
29jan2020,01jan1960 13:20:00,.9028012,"20200128",13,20
29jan2020,01jan1960 13:30:00,.9010273,"20200128",13,30
29jan2020,01jan1960 13:40:00,.9013848,"20200128",13,40
29jan2020,01jan1960 13:50:00,.9015533,"20200128",13,50
29jan2020,01jan1960 14:00:00,.9054623,"20200128",14,0
29jan2020,01jan1960 14:10:00,.9036387,"20200128",14,10
29jan2020,01jan1960 14:20:00,.9043697,"20200128",14,20
29jan2020,01jan1960 14:30:00,.9040707,"20200128",14,30
29jan2020,01jan1960 14:40:00,.9045758,"20200128",14,40
29jan2020,01jan1960 14:50:00,.9034406,"20200128",14,50
29jan2020,01jan1960 15:00:00,.9036707,"20200128",15,0
29jan2020,01jan1960 15:10:00,.9038222,"20200128",15,10
29jan2020,01jan1960 15:20:00,.9045796,"20200128",15,20
29jan2020,01jan1960 15:30:00,.9048114,"20200128",15,30
29jan2020,01jan1960 15:40:00,.9041886,"20200128",15,40
29jan2020,01jan1960 15:50:00,.9040833,"20200128",15,50
29jan2020,01jan1960 16:00:00,.9044623,"20200128",16,0
30jan2020,01jan1960 09:30:00,.9110797,"20200130",9,30
30jan2020,01jan1960 09:40:00,.9089457,"20200130",9,40
30jan2020,01jan1960 09:50:00,.914047,"20200130",9,50
30jan2020,01jan1960 10:00:00,.9111382,"20200130",10,0
30jan2020,01jan1960 10:10:00,.9111098,"20200130",10,10
30jan2020,01jan1960 10:20:00,.911321,"20200130",10,20
30jan2020,01jan1960 10:30:00,.912312,"20200130",10,30
30jan2020,01jan1960 10:40:00,.9141072,"20200130",10,40
30jan2020,01jan1960 10:50:00,.9123856,"20200130",10,50
30jan2020,01jan1960 11:00:00,.9137651,"20200130",11,0
30jan2020,01jan1960 11:10:00,.9137626,"20200130",11,10
30jan2020,01jan1960 11:20:00,.9132456,"20200130",11,20
30jan2020,01jan1960 11:30:00,.9134076,"20200130",11,30
30jan2020,01jan1960 11:40:00,.913183,"20200130",11,40
30jan2020,01jan1960 11:50:00,.9133008,"20200130",11,50
30jan2020,01jan1960 12:00:00,.913312,"20200130",12,0
30jan2020,01jan1960 12:10:00,.9130995,"20200130",12,10
30jan2020,01jan1960 12:20:00,.9120556,"20200130",12,20
30jan2020,01jan1960 12:30:00,.9123414,"20200130",12,30
30jan2020,01jan1960 12:40:00,.9116375,"20200130",12,40
30jan2020,01jan1960 12:50:00,.9112877,"20200130",12,50
30jan2020,01jan1960 13:00:00,.9096717,"20200130",13,0
30jan2020,01jan1960 13:10:00,.9086417,"20200130",13,10
30jan2020,01jan1960 13:20:00,.9087626,"20200130",13,20
30jan2020,01jan1960 13:30:00,.9079194,"20200130",13,30
30jan2020,01jan1960 13:40:00,.9093993,"20200130",13,40
30jan2020,01jan1960 13:50:00,.9090258,"20200130",13,50
30jan2020,01jan1960 14:00:00,.9082804,"20200130",14,0
30jan2020,01jan1960 14:10:00,.9067536,"20200130",14,10
30jan2020,01jan1960 14:20:00,.9064752,"20200130",14,20
30jan2020,01jan1960 14:30:00,.9067054,"20200130",14,30
30jan2020,01jan1960 14:40:00,.9059775,"20200130",14,40
30jan2020,01jan1960 14:50:00,.9062117,"20200130",14,50
30jan2020,01jan1960 15:00:00,.9058492,"20200130",15,0
30jan2020,01jan1960 15:10:00,.907171,"20200130",15,10
30jan2020,01jan1960 15:20:00,.9063841,"20200130",15,20
30jan2020,01jan1960 15:30:00,.9073985,"20200130",15,30
30jan2020,01jan1960 15:40:00,.9068493,"20200130",15,40
30jan2020,01jan1960 15:50:00,.907442,"20200130",15,50
30jan2020,01jan1960 16:00:00,.9067758,"20200130",16,0
31jan2020,01jan1960 09:30:00,.9074033,"20200132",9,30
31jan2020,01jan1960 09:40:00,.9097778,"20200132",9,40
31jan2020,01jan1960 09:50:00,.9058188,"20200132",9,50
31jan2020,01jan1960 10:00:00,.9063076,"20200132",10,0
31jan2020,01jan1960 10:10:00,.9037721,"20200132",10,10
31jan2020,01jan1960 10:20:00,.9047879,"20200132",10,20
31jan2020,01jan1960 10:30:00,.907182,"20200132",10,30
31jan2020,01jan1960 10:40:00,.9086297,"20200132",10,40
31jan2020,01jan1960 10:50:00,.9096256,"20200132",10,50
31jan2020,01jan1960 11:00:00,.9110627,"20200132",11,0
31jan2020,01jan1960 11:10:00,.9096127,"20200132",11,10
31jan2020,01jan1960 11:20:00,.9100232,"20200132",11,20
31jan2020,01jan1960 11:30:00,.9110056,"20200132",11,30
31jan2020,01jan1960 11:40:00,.9113621,"20200132",11,40
31jan2020,01jan1960 11:50:00,.9098313,"20200132",11,50
31jan2020,01jan1960 12:00:00,.9101529,"20200132",12,0
31jan2020,01jan1960 12:10:00,.9111865,"20200132",12,10
31jan2020,01jan1960 12:20:00,.9098321,"20200132",12,20
31jan2020,01jan1960 12:30:00,.9091774,"20200132",12,30
31jan2020,01jan1960 12:40:00,.9087851,"20200132",12,40
31jan2020,01jan1960 12:50:00,.9068185,"20200132",12,50
31jan2020,01jan1960 13:00:00,.9073921,"20200132",13,0
31jan2020,01jan1960 13:10:00,.9088837,"20200132",13,10
